Date,Open,High,Low,Close,Adj Close,Volume
2019-01-14,48300.000000,48550.000000,47700.000000,48550.000000,47206.511719,1766700
2019-01-15,48825.000000,49800.000000,48800.000000,49800.000000,48421.921875,2293900
2019-01-16,49800.000000,49850.000000,47825.000000,47925.000000,46598.804688,3563300
2019-01-17,48300.000000,49000.000000,48300.000000,48875.000000,47522.515625,1782500
2019-01-18,48650.000000,48925.000000,48025.000000,48925.000000,47571.132813,2162000
2019-01-21,48975.000000,49100.000000,48625.000000,48750.000000,47400.976563,1289300
2019-01-22,48750.000000,49150.000000,48750.000000,49050.000000,47692.675781,1691100
2019-01-23,49100.000000,49100.000000,48500.000000,48950.000000,47595.441406,1415500
2019-01-24,48950.000000,49075.000000,48825.000000,49075.000000,47716.984375,1729100
2019-01-25,49075.000000,49100.000000,48500.000000,49050.000000,47692.675781,1561900
2019-01-28,49000.000000,49000.000000,47500.000000,47775.000000,46452.957031,2704500
2019-01-29,47775.000000,48625.000000,47600.000000,47600.000000,46282.800781,2090600
2019-01-30,48200.000000,49150.000000,48200.000000,49075.000000,47716.984375,3382800
2019-01-31,49850.000000,50000.000000,49300.000000,50000.000000,48616.386719,5826500
2019-02-01,50000.000000,50000.000000,49825.000000,50000.000000,48616.386719,1821800
2019-02-04,50000.000000,50050.000000,48500.000000,48900.000000,47546.824219,1739800
2019-02-05,48900.000000,48900.000000,48900.000000,48900.000000,47546.824219,0
2019-02-06,49000.000000,49900.000000,49000.000000,49875.000000,48494.843750,1673800
2019-02-07,49875.000000,49875.000000,49400.000000,49725.000000,48349.000000,971500
2019-02-08,49625.000000,49825.000000,49000.000000,49825.000000,48446.230469,1067000
2019-02-11,49800.000000,49800.000000,48875.000000,48875.000000,47522.515625,1143600
2019-02-12,48900.000000,49700.000000,48900.000000,49100.000000,47741.292969,1297200
2019-02-13,49100.000000,49325.000000,48900.000000,49250.000000,47887.140625,1646000
2019-02-14,49200.000000,49200.000000,48875.000000,48875.000000,47522.515625,1185700
2019-02-15,48500.000000,48600.000000,48000.000000,48000.000000,46671.730469,1787800
2019-02-18,48000.000000,49700.000000,47925.000000,49425.000000,48057.300781,1649600
2019-02-19,49300.000000,49725.000000,48700.000000,49300.000000,47935.757813,1695100
2019-02-20,50000.000000,50125.000000,49900.000000,50025.000000,48640.695313,3653300
2019-02-21,49950.000000,49950.000000,48950.000000,49525.000000,48154.531250,1446100
2019-02-22,49550.000000,49600.000000,49050.000000,49500.000000,48130.222656,1321800
2019-02-25,49850.000000,49850.000000,48825.000000,48825.000000,47473.898438,1383000
2019-02-26,49000.000000,49975.000000,48800.000000,49975.000000,48592.078125,1467700
2019-02-27,49500.000000,49775.000000,48800.000000,49000.000000,47644.058594,1651900
2019-02-28,49400.000000,49450.000000,48675.000000,48675.000000,47328.054688,2684000
2019-03-01,49075.000000,49600.000000,48875.000000,49050.000000,47692.675781,2120300
2019-03-04,49050.000000,49075.000000,48800.000000,49000.000000,47644.058594,1107600
2019-03-05,49000.000000,49000.000000,48400.000000,48650.000000,47303.746094,932900
2019-03-06,49000.000000,49100.000000,48900.000000,48900.000000,47546.824219,986300
2019-03-07,48900.000000,48900.000000,48900.000000,48900.000000,47546.824219,0
2019-03-08,48900.000000,48900.000000,48000.000000,48100.000000,46768.964844,1357800
2019-03-11,48750.000000,48750.000000,48050.000000,48050.000000,46720.347656,758500
2019-03-12,48425.000000,49000.000000,48350.000000,49000.000000,47644.058594,1194600
2019-03-13,49000.000000,49500.000000,48800.000000,49450.000000,48081.605469,1206800
2019-03-14,49950.000000,49950.000000,49225.000000,49650.000000,48276.074219,558800
2019-03-15,49200.000000,49950.000000,49100.000000,49800.000000,48421.921875,1381900
2019-03-18,49900.000000,49900.000000,49150.000000,49500.000000,48130.222656,555000
2019-03-19,49850.000000,49850.000000,49175.000000,49225.000000,47862.832031,434700
2019-03-20,49275.000000,49600.000000,49050.000000,49500.000000,48130.222656,766000
2019-03-21,49700.000000,49700.000000,48850.000000,49075.000000,47716.984375,931700
2019-03-22,49425.000000,49500.000000,49075.000000,49150.000000,47789.906250,541200
2019-03-25,49225.000000,49275.000000,48500.000000,48500.000000,47157.894531,1025200
2019-03-26,48500.000000,49200.000000,48250.000000,48250.000000,46914.812500,445100
2019-03-27,48300.000000,48825.000000,48275.000000,48800.000000,47449.593750,400400
2019-03-28,49000.000000,49200.000000,48350.000000,49200.000000,47838.523438,594500
2019-03-29,49500.000000,49500.000000,48825.000000,49200.000000,47838.523438,1009200
2019-04-01,49225.000000,49275.000000,48925.000000,49250.000000,47887.140625,643000
2019-04-02,49450.000000,49450.000000,49175.000000,49375.000000,48008.683594,728400
2019-04-03,49375.000000,49375.000000,49375.000000,49375.000000,48008.683594,0
2019-04-04,49300.000000,49300.000000,48850.000000,48975.000000,47619.750000,424000
2019-04-05,48850.000000,49000.000000,48575.000000,48775.000000,47425.285156,534100
2019-04-08,49025.000000,49250.000000,48075.000000,48250.000000,46914.812500,843500
2019-04-09,48600.000000,49000.000000,48450.000000,48975.000000,47619.750000,654300
2019-04-10,49000.000000,49150.000000,48700.000000,49100.000000,47741.292969,742600
2019-04-11,48900.000000,48925.000000,48625.000000,48650.000000,47303.746094,602000
2019-04-12,48500.000000,49100.000000,48450.000000,49100.000000,47741.292969,600300
2019-04-15,49450.000000,49450.000000,48775.000000,48800.000000,47449.593750,1720600
2019-04-16,49125.000000,49450.000000,48600.000000,49400.000000,48032.992188,1875200
2019-04-17,49400.000000,49400.000000,49400.000000,49400.000000,48032.992188,0
2019-04-18,50500.000000,50525.000000,49000.000000,49400.000000,48032.992188,2285000
2019-04-19,49400.000000,49400.000000,49400.000000,49400.000000,48032.992188,0
2019-04-22,49400.000000,49400.000000,48125.000000,48275.000000,46939.121094,2204700
2019-04-23,48500.000000,49350.000000,48500.000000,49250.000000,47887.140625,1461400
2019-04-24,48650.000000,49450.000000,48350.000000,48650.000000,47303.746094,2974600
2019-04-25,48325.000000,48400.000000,46100.000000,46400.000000,45116.007813,5423300
2019-04-26,46400.000000,46500.000000,45250.000000,45500.000000,44240.910156,5064800
2019-04-29,45500.000000,45600.000000,43775.000000,45000.000000,43754.750000,4873000
2019-04-30,45000.000000,45550.000000,44950.000000,45500.000000,44240.910156,3873900
2019-05-01,45500.000000,45500.000000,45500.000000,45500.000000,44240.910156,0
2019-05-02,45500.000000,45925.000000,44950.000000,45225.000000,43973.523438,2597700
2019-05-03,45225.000000,45225.000000,44000.000000,44650.000000,43414.433594,2873500
2019-05-06,44300.000000,45500.000000,43900.000000,45325.000000,44070.757813,1408900
2019-05-07,45350.000000,45525.000000,44500.000000,44500.000000,43268.582031,2552300
2019-05-08,44200.000000,44800.000000,43925.000000,44800.000000,43560.281250,2885300
2019-05-09,44125.000000,44400.000000,43000.000000,43050.000000,41858.710938,3069100
2019-05-10,43100.000000,44500.000000,43100.000000,44200.000000,42976.886719,3275600
2019-05-13,44200.000000,44300.000000,43600.000000,43600.000000,42393.488281,1373100
2019-05-14,43200.000000,43475.000000,42250.000000,42850.000000,41664.242188,2439700
2019-05-15,42950.000000,43400.000000,42000.000000,42000.000000,40837.765625,3171600
2019-05-16,42000.000000,42750.000000,41800.000000,41800.000000,40643.300781,3703500
2019-05-17,42500.000000,42500.000000,41525.000000,41600.000000,40448.832031,2744100
2019-05-20,42000.000000,42625.000000,41775.000000,42300.000000,41129.460938,2438600
2019-05-21,42275.000000,42850.000000,42275.000000,42375.000000,41202.386719,2526700
2019-05-22,42400.000000,42525.000000,42000.000000,42075.000000,40910.691406,1067200
2019-05-23,42000.000000,43200.000000,42000.000000,43100.000000,41907.328125,2060900
2019-05-24,43750.000000,43750.000000,43375.000000,43525.000000,42320.562500,1334200
2019-05-27,43525.000000,43900.000000,43200.000000,43200.000000,42004.558594,1797400
2019-05-28,43200.000000,43625.000000,42500.000000,42500.000000,41323.929688,13438400
2019-05-29,42750.000000,43750.000000,42750.000000,43500.000000,42296.253906,2978000
2019-05-30,43500.000000,43500.000000,43500.000000,43500.000000,42296.253906,0
2019-05-31,42700.000000,44500.000000,42700.000000,44500.000000,44053.445313,3212700
2019-06-03,44500.000000,44500.000000,44500.000000,44500.000000,44053.445313,0
2019-06-04,44500.000000,44500.000000,44500.000000,44500.000000,44053.445313,0
2019-06-05,44500.000000,44500.000000,44500.000000,44500.000000,44053.445313,0
2019-06-06,44500.000000,44500.000000,44500.000000,44500.000000,44053.445313,0
2019-06-07,44500.000000,44500.000000,44500.000000,44500.000000,44053.445313,0
2019-06-10,44400.000000,45000.000000,43950.000000,44650.000000,44201.937500,4169100
2019-06-11,44650.000000,44650.000000,44050.000000,44300.000000,43855.449219,1659100
2019-06-12,44300.000000,45000.000000,44100.000000,45000.000000,44548.425781,1303300
2019-06-13,44925.000000,44975.000000,44150.000000,44900.000000,44449.429688,1738400
2019-06-14,44700.000000,44900.000000,44325.000000,44800.000000,44350.433594,1711600
2019-06-17,44800.000000,45000.000000,44500.000000,44800.000000,44350.433594,1603300
2019-06-18,44775.000000,45600.000000,44750.000000,45600.000000,45142.406250,2659900
2019-06-19,46000.000000,46025.000000,45500.000000,45900.000000,45439.394531,2306500
2019-06-20,45825.000000,46125.000000,45425.000000,46100.000000,45637.386719,2504900
2019-06-21,46100.000000,46100.000000,44900.000000,45300.000000,44845.414063,5609600
2019-06-24,45300.000000,45450.000000,44650.000000,44675.000000,44226.687500,2044300
2019-06-25,45500.000000,45500.000000,45000.000000,45225.000000,44771.167969,1576700
2019-06-26,45000.000000,45150.000000,44575.000000,44825.000000,44375.183594,1613600
2019-06-27,45000.000000,45000.000000,44750.000000,44850.000000,44399.929688,2440500
2019-06-28,45000.000000,45075.000000,44950.000000,45000.000000,44548.425781,2631600
2019-07-01,45050.000000,45200.000000,44525.000000,45000.000000,44548.425781,2009000
2019-07-02,45000.000000,45100.000000,44850.000000,45075.000000,44622.671875,1294000
2019-07-03,45000.000000,45075.000000,44675.000000,44900.000000,44449.429688,1707500
2019-07-04,44900.000000,45000.000000,44900.000000,44975.000000,44523.675781,1606600
2019-07-05,44800.000000,45050.000000,44800.000000,44950.000000,44498.925781,1556900
2019-07-08,45100.000000,45100.000000,44800.000000,45000.000000,44548.425781,1130900
2019-07-09,45000.000000,45150.000000,44950.000000,45025.000000,44573.175781,1639200
2019-07-10,45125.000000,45125.000000,44925.000000,45000.000000,44548.425781,1555500
2019-07-11,45000.000000,45000.000000,44300.000000,44800.000000,44350.433594,2306400
2019-07-12,45000.000000,45000.000000,44525.000000,44775.000000,44325.683594,1309700
2019-07-15,44900.000000,44950.000000,44450.000000,44450.000000,44003.945313,1724400
2019-07-16,44675.000000,44675.000000,44250.000000,44400.000000,43954.445313,1466000
2019-07-17,44400.000000,44900.000000,44400.000000,44900.000000,44449.429688,1446600
2019-07-18,44900.000000,45750.000000,44775.000000,45750.000000,45290.898438,2052800
2019-07-19,45800.000000,45800.000000,45500.000000,45800.000000,45340.398438,1340100
2019-07-22,45800.000000,45800.000000,45050.000000,45275.000000,44820.667969,993300
2019-07-23,45700.000000,45800.000000,45500.000000,45550.000000,45092.906250,1617200
2019-07-24,45575.000000,45650.000000,45425.000000,45425.000000,44969.160156,1536400
2019-07-25,45425.000000,45525.000000,44950.000000,44950.000000,44498.925781,2536600
2019-07-26,45000.000000,45000.000000,42600.000000,44800.000000,44350.433594,4119300
2019-07-29,44800.000000,44825.000000,43100.000000,43200.000000,42766.488281,6052500
2019-07-30,43900.000000,43900.000000,42625.000000,43050.000000,42617.996094,5055500
2019-07-31,43000.000000,43675.000000,42675.000000,43600.000000,43162.476563,5153500
2019-08-01,43600.000000,45850.000000,43500.000000,45550.000000,45092.906250,8440300
2019-08-02,44750.000000,45525.000000,44125.000000,45000.000000,44548.425781,3473300
2019-08-05,44025.000000,44750.000000,43775.000000,43825.000000,43385.218750,2231500
2019-08-06,43800.000000,44750.000000,43200.000000,44325.000000,43880.199219,3201900
2019-08-07,44325.000000,45050.000000,44325.000000,44825.000000,44375.183594,2271200
2019-08-08,44975.000000,45050.000000,44475.000000,44650.000000,44201.937500,2635400
2019-08-09,44975.000000,45050.000000,44825.000000,44825.000000,44375.183594,1680000
2019-08-12,45000.000000,45000.000000,44400.000000,44975.000000,44523.675781,859700
2019-08-13,44975.000000,44975.000000,44100.000000,44275.000000,43830.703125,2279200
2019-08-14,44700.000000,44975.000000,43975.000000,44900.000000,44449.429688,1477500
2019-08-15,44100.000000,44700.000000,44000.000000,44700.000000,44251.437500,2059600
2019-08-16,44950.000000,45000.000000,44400.000000,44975.000000,44523.675781,1216600
2019-08-19,45100.000000,45100.000000,44425.000000,44500.000000,44053.445313,1326100
2019-08-20,45000.000000,45250.000000,44975.000000,45175.000000,44721.667969,2232600
2019-08-21,45200.000000,45225.000000,44800.000000,44875.000000,44424.679688,1815100
2019-08-22,45000.000000,45300.000000,44975.000000,45300.000000,44845.414063,1553100
2019-08-23,45300.000000,46000.000000,45150.000000,45825.000000,45365.148438,1923000
2019-08-26,45000.000000,45900.000000,44650.000000,45875.000000,45414.644531,1512500
2019-08-27,46000.000000,47550.000000,45950.000000,47275.000000,46800.597656,6161900
2019-08-28,47275.000000,48075.000000,47250.000000,47875.000000,47394.574219,3490400
2019-08-29,48000.000000,48075.000000,47550.000000,47850.000000,47369.828125,2385800
2019-08-30,47975.000000,48975.000000,47325.000000,48850.000000,48359.792969,3730200
2019-09-02,48725.000000,48725.000000,47900.000000,47950.000000,47468.824219,1571800
2019-09-03,47950.000000,48475.000000,47350.000000,47475.000000,46998.589844,1798900
2019-09-04,47325.000000,48000.000000,47025.000000,47575.000000,47097.585938,1399100
2019-09-05,47575.000000,48075.000000,47225.000000,48025.000000,47543.070313,2175700
2019-09-06,47775.000000,47775.000000,47050.000000,47050.000000,46577.855469,1281100
2019-09-09,47525.000000,47825.000000,47125.000000,47700.000000,47221.332031,1083800
2019-09-10,47625.000000,47650.000000,47200.000000,47650.000000,47171.832031,1489800
2019-09-11,47400.000000,47400.000000,46350.000000,46625.000000,46157.117188,3058800
2019-09-12,46850.000000,46900.000000,45900.000000,46075.000000,45612.636719,1469400
2019-09-13,46075.000000,46600.000000,46075.000000,46600.000000,46132.371094,970700
2019-09-16,46625.000000,46950.000000,46300.000000,46950.000000,46478.859375,1814000
2019-09-17,47100.000000,47100.000000,46750.000000,46950.000000,46478.859375,2605000
2019-09-18,46725.000000,46950.000000,46550.000000,46675.000000,46206.617188,1634500
2019-09-19,46925.000000,46925.000000,46550.000000,46575.000000,46107.621094,1019200
2019-09-20,46575.000000,46700.000000,46150.000000,46150.000000,45686.886719,3499600
2019-09-23,46950.000000,47300.000000,46600.000000,47300.000000,46825.343750,1578100
2019-09-24,47300.000000,47300.000000,46400.000000,47275.000000,46800.597656,1565500
2019-09-25,47250.000000,47250.000000,46500.000000,47000.000000,46528.355469,1467100
2019-09-26,47000.000000,47000.000000,46675.000000,46750.000000,46280.863281,1628300
2019-09-27,46750.000000,47200.000000,46725.000000,47000.000000,46528.355469,948000
2019-09-30,46750.000000,46750.000000,46200.000000,46500.000000,46033.375000,3250300
2019-10-01,46625.000000,46650.000000,46125.000000,46200.000000,45736.382813,911800
2019-10-02,46200.000000,46650.000000,45450.000000,45450.000000,44993.910156,2255100
2019-10-03,45400.000000,45500.000000,44775.000000,45075.000000,44622.671875,994500
2019-10-04,45500.000000,45950.000000,45075.000000,45425.000000,44969.160156,795700
2019-10-07,45425.000000,45450.000000,44000.000000,44000.000000,43558.460938,1859400
2019-10-08,44100.000000,45000.000000,44100.000000,44725.000000,44276.187500,1483400
2019-10-09,44200.000000,44525.000000,44200.000000,44200.000000,43756.453125,622000
2019-10-10,44350.000000,44475.000000,43875.000000,43875.000000,43434.714844,811300
2019-10-11,43900.000000,44175.000000,43900.000000,44175.000000,43731.703125,646200
2019-10-14,44200.000000,44725.000000,44100.000000,44500.000000,44053.445313,1036800
2019-10-15,44500.000000,44975.000000,44400.000000,44750.000000,44300.933594,1534000
2019-10-16,44850.000000,45600.000000,44850.000000,45600.000000,45142.406250,1956900
2019-10-17,45600.000000,46000.000000,44750.000000,44750.000000,44300.933594,2607100
2019-10-18,44750.000000,44750.000000,42700.000000,43125.000000,42692.242188,4343200
2019-10-21,43125.000000,43500.000000,43125.000000,43425.000000,42989.230469,1373100
2019-10-22,43425.000000,43975.000000,43400.000000,43950.000000,43508.960938,2564800
2019-10-23,43950.000000,44325.000000,43525.000000,44275.000000,43830.703125,1490800
2019-10-24,44300.000000,44325.000000,44000.000000,44275.000000,43830.703125,2492500
2019-10-25,44275.000000,44275.000000,43025.000000,43150.000000,42716.992188,3289600
2019-10-28,43200.000000,43750.000000,43200.000000,43500.000000,43063.476563,1454000
2019-10-29,43500.000000,43600.000000,43300.000000,43575.000000,43137.726563,2142200
2019-10-30,44250.000000,44250.000000,43100.000000,43600.000000,43162.476563,2015100
2019-10-31,43900.000000,44050.000000,43500.000000,43725.000000,43286.218750,2168300
2019-11-01,43250.000000,43700.000000,43250.000000,43700.000000,43261.472656,1014500
2019-11-04,43725.000000,43825.000000,43025.000000,43025.000000,42593.246094,1337500
2019-11-05,43400.000000,43850.000000,43100.000000,43850.000000,43409.964844,1738100
2019-11-06,43850.000000,43850.000000,43275.000000,43450.000000,43013.980469,1246100
2019-11-07,43800.000000,43800.000000,43100.000000,43350.000000,42914.984375,1693800
2019-11-08,43300.000000,43325.000000,43075.000000,43150.000000,42716.992188,1039900
2019-11-11,43200.000000,43275.000000,42975.000000,43275.000000,42840.734375,1106100
2019-11-12,43275.000000,43275.000000,42800.000000,43200.000000,42766.488281,1551800
2019-11-13,43150.000000,43150.000000,42300.000000,42325.000000,41900.269531,1852200
2019-11-14,42350.000000,42800.000000,42350.000000,42800.000000,42370.503906,1153700
2019-11-15,42575.000000,42575.000000,42200.000000,42225.000000,41801.273438,1844200
2019-11-18,42225.000000,42275.000000,42000.000000,42150.000000,41727.027344,1555900
2019-11-19,42150.000000,42800.000000,42100.000000,42800.000000,42370.503906,1373600
2019-11-20,42650.000000,42700.000000,42125.000000,42550.000000,42123.011719,1449000
2019-11-21,42500.000000,42500.000000,42000.000000,42025.000000,41603.281250,2317500
2019-11-22,42025.000000,42375.000000,42000.000000,42150.000000,41727.027344,1281300
2019-11-25,42100.000000,42225.000000,41775.000000,42075.000000,41652.777344,1754700
2019-11-26,42300.000000,42300.000000,41500.000000,41500.000000,41083.546875,6947000
2019-11-27,41500.000000,42000.000000,41000.000000,41000.000000,40588.566406,1644600
2019-11-28,41000.000000,42150.000000,41000.000000,41800.000000,41380.539063,1946800
2019-11-29,41650.000000,42350.000000,41625.000000,41800.000000,41380.539063,2110600
2019-12-02,41800.000000,42850.000000,41800.000000,42850.000000,42420.000000,1979600
2019-12-03,42650.000000,42800.000000,42100.000000,42675.000000,42675.000000,1315000
2019-12-04,42600.000000,42600.000000,41950.000000,42000.000000,42000.000000,1691000
2019-12-05,42000.000000,42500.000000,42000.000000,42150.000000,42150.000000,1004000
